team_id,league_id,abbr,team_concat,name,loc,conf,div,lat,lon,weather,town,st,mascot,color,region,category
50403,5,BAY,CFB_BAY,Baylor,"Waco, TX",FBS,B12,31.5587,-97.1156,1,Waco,TX,Bears,Green,South,Animal
50404,5,BYU,CFB_BYU,Brigham Young,"Provo, UT",FBS,B12,40.2575,-111.654,1,Provo,UT,Cougars,Blue,West,Cat
50405,5,CIN,CFB_CIN,Cincinnati,"Cincinnati, OH",FBS,B12,39.1313,-84.5163,1,Cincinnati,OH,Bearcats,Red,Midwest,Animal
50406,5,CO,CFB_CO,Colorado,"Boulder, CO",FBS,B12,40.0094,-105.267,1,Boulder,CO,Buffaloes,Black,West,Animal
50407,5,IAST,CFB_IAST,Iowa State,"Ames, IA",FBS,B12,42.014,-93.6358,1,Ames,IA,Cyclones,Red,Midwest,Imaginary
50408,5,KSU,CFB_KSU,Kansas State,"Manhattan, KS",FBS,B12,39.2019,-96.5938,1,Manhattan,KS,Wildcats,Purple,Midwest,Cat
50409,5,KS,CFB_KS,Kansas,"Lawrence, KS",FBS,B12,38.9629,-95.2463,1,Lawrence,KS,JayHawk,Red,Midwest,Bird
50410,5,OKST,CBB_OKST,Oklahoma State,"Stillwater, OK",FBS,B12,36.1257,-97.0665,1,Stillwater,OK,Cowboys,Orange,South,Person
50411,5,TCU,CFB_TCU,Texas Christian,"Fort Worth, TX",FBS,B12,32.7099,-97.368,1,Fort Worth,TX,Horned Frogs,Purple,South,Animal
50412,5,TTU,CFB_TTU,Texas Tech,"Lubbock, TX",FBS,B12,33.591,-101.873,1,Lubbock,TX,Red Raiders,Red,South,Color
50413,5,UCF,CFB_UCF,Central Florida,"Orlando, FL",FBS,B12,28.608,-81.193,1,Orlando,FL,Knights,Black,South,Person
50414,5,HOU,CFB_HOU,Houston,"Houston, TX",FBS,B12,29.7218,-95.3491,1,Houston,TX,Cougars,Red,South,Cat
50415,5,UTAH,CFB_UTAH,Utah,"Salt Lake City, UT",FBS,B12,40.7599,-111.849,1,Salt Lake City,UT,Utes,Red,West,Person
50416,5,WVU,CFB_WVU,West Virginia,"Morgantown, WV",FBS,B12,39.6522,-79.9552,1,Morgantown,WV,Mountaineers,Yellow,East,Person
50501,5,FIU,CFB_FIU,Florida International,"Miami, FL",FBS,CUSA,25.7525,-80.3779,1,Miami,FL,Panthers,Blue,South,Cat
50502,5,JVST,CFB_JVST,Jacksonville State,"Jacksonville, AL",FBS,CUSA,32.3296,-90.1798,1,Jacksonville,AL,Gamecocks,Red,South,Bird
50503,5,KENN,CFB_KENN,Kennesaw State,"Kennesaw, GA",FBS,CUSA,34.0234,-84.6155,1,Kennesaw,GA,Owls,Yellow,South,Bird
50504,5,LIB,CFB_LIB,Liberty,"Lynchburg, VA",FBS,CUSA,37.3544,-79.175,1,Lynchburg,VA,Flames,Red,East,Imaginary
50505,5,LAT,CFB_LAT,Louisiana Tech,"Ruston, LA",FBS,CUSA,32.5322,-92.656,1,Ruston,LA,Bulldogs,Blue,South,Dog
50506,5,MTST,CFB_MTST,Middle Tennessee State,"Murfreesboro, TN",FBS,CUSA,35.8511,-86.3684,1,Murfreesboro,TN,Blue Raiders,Blue,South,Color
50507,5,NMST,CFB_NMST,New Mexico State,"Las Cruces, NM",FBS,CUSA,35.0676,-106.628,1,Las Cruces,NM,Aggies,Red,South,Person
50508,5,SHSU,CFB_SHSU,Sam Houston,"Huntsville, TX",FBS,CUSA,30.7139,-95.5419,1,Huntsville,TX,Bearkats,Orange,South,Animal
50509,5,UTEP,CFB_UTEP,Texas El Paso,"El Paso, TX",FBS,CUSA,31.7733,-106.508,1,El Paso,TX,Miners,Blue,South,Person
50510,5,WKU,CFB_WKU,Western Kentucky,"Bowling Green, KY",FBS,CUSA,36.9849,-86.459,1,Bowling Green,KY,Hilltoppers,Red,South,Imaginary
50601,5,CONN,CFB_CONN,Connecticut,"Storrs, CT",FBS,IND,41.7599,-72.6189,1,Storrs,CT,Huskies,Blue,East,Dog
50602,5,MASS,CFB_MASS,Massachusetts,"Amherst, MA",FBS,IND,42.3775,-72.5356,1,Amherst,MA,Minutemen,Red,East,Person
50603,5,ND,CFB_ND,Notre Dame,"South Bend, IN",FBS,IND,41.6984,-86.2338,1,South Bend,IN,Fighting Irish,Yellow,Midwest,Imaginary
50701,5,AKR,CFB_AKR,Akron,"Akron, OH",FBS,MAC,41.0726,-81.5084,1,Akron,OH,Zips,Blue,Midwest,Imaginary
50702,5,BALL,CFB_BALL,Ball State,"Muncie, IN",FBS,MAC,40.216,-85.4177,1,Muncie,IN,Cardinals,Red,Midwest,Bird
50703,5,BGSU,CFB_BGSU,Bowling Green,"Bowling Green, OH",FBS,MAC,41.3781,-83.6225,1,Bowling Green,OH,Falcons,Black,Midwest,Bird
50704,5,BUFF,CFB_BUFF,Buffalo,"Orchard Park, NY",FBS,MAC,42.9991,-78.7775,1,Orchard Park,NY,Bulls,Blue,East,Animal
50705,5,CMU,CFB_CMU,Central Michigan,"Mount Pleasant, MI",FBS,MAC,43.5776,-84.7708,1,Mount Pleasant,MI,Chippewas,Red,Midwest,Person
50706,5,EMI,CFB_EMI,Eastern Michigan,"Ypsilanti, MI",FBS,MAC,42.2558,-83.6478,1,Ypsilanti,MI,Eagles,Green,Midwest,Bird
50707,5,KENT,CFB_KENT,Kent State,"Kent, OH",FBS,MAC,41.1391,-81.3134,1,Kent,OH,Golden Flashes,Blue,Midwest,Color
50708,5,MIOH,CFB_MIOH,Miami (OH),"Oxford, OH",FBS,MAC,39.5194,-84.7334,1,Oxford,OH,RedHawks,Red,Midwest,Color
50709,5,NIU,CFB_NIU,Northern Illinois,"DeKalb, IL",FBS,MAC,41.934,-88.7782,1,DeKalb,IL,Huskies,Red,Midwest,Dog
50710,5,OHIO,CFB_OHIO,Ohio,"Athens, OH",FBS,MAC,39.3213,-82.1034,1,Athens,OH,Bobcats,Green,Midwest,Cat
50711,5,TOL,CFB_TOL,Toledo,"Toledo, OH",FBS,MAC,41.6574,-83.614,1,Toledo,OH,Rockets,Blue,Midwest,Imaginary
50712,5,WMU,CFB_WMU,Western Michigan,"Kalamazoo, MI",FBS,MAC,42.2858,-85.601,1,Kalamazoo,MI,Broncos,Yellow,Midwest,Animal
50801,5,AFA,CFB_AFA,Air Force,"Colorado Springs, CO",FBS,MTNW,38.9969,-104.844,1,Colorado Springs,CO,Falcons,Blue,West,Bird
50802,5,BOI,CFB_BOI,Boise State,"Boise, ID",FBS,MTNW,43.6027,-116.196,1,Boise,ID,Broncos,Blue,West,Animal
50803,5,COST,CFB_COST,Colorado State,"Fort Collins, CO",FBS,MTNW,40.5617,-105.14,1,Fort Collins,CO,Rams,Green,West,Animal
50804,5,FRES,CFB_FRES,Fresno State,"Fresno, CA",FBS,MTNW,36.8143,-119.758,1,Fresno,CA,Bulldogs,Red,West,Dog
50805,5,HI,CFB_HI,Hawaii,"Honolulu, HI",FBS,MTNW,21.3728,-157.93,1,Honolulu,HI,Rainbow Warriors,Green,West,Color
50806,5,NM,CFB_NM,New Mexico,"Albuquerque, NM",FBS,MTNW,32.2798,-106.741,1,Albuquerque,NM,Lobos,Red,South,Dog
50807,5,NV,CFB_NV,Nevada,"Reno, NV",FBS,MTNW,39.5469,-119.818,1,Reno,NV,Wolf Pack,Blue,West,Dog
50808,5,SDSU,CFB_SDSU,San Diego State,"San Diego, CA",FBS,MTNW,32.7831,-117.12,1,San Diego,CA,Aztecs,Red,West,Person
50809,5,SJSU,CFB_SJSU,San Jose State,"San Jose, CA",FBS,MTNW,37.3201,-121.868,1,San Jose,CA,Spartans,Blue,West,Person
50810,5,UNLV,CFB_UNLV,Nevada Las Vegas,"Las Vegas, NV",FBS,MTNW,36.086,-115.017,1,Las Vegas,NV,Rebels,Red,West,Imaginary
50811,5,USU,CFB_USU,Utah State,"Logan, UT",FBS,MTNW,41.7515,-111.812,1,Logan,UT,Aggies,Blue,West,Person
50812,5,WY,CFB_WY,Wyoming,"Laramie, WY",FBS,MTNW,41.3119,-105.569,1,Laramie,WY,Cowboys,Yellow,West,Person
50901,5,ORST,CFB_ORST,Oregon State,"Corvallis, OR",FBS,P12,44.5595,-123.281,1,Corvallis,OR,Beavers,Orange,West,Animal
50902,5,WSU,CFB_WSU,Washington State,"Pullman, WA",FBS,P12,46.732,-117.161,1,Pullman,WA,Cougars,Purple,West,Cat
51001,5,ARK,CFB_ARK,Arkansas,"Fayetteville, AR",FBS,SEC,36.0679,-94.1788,1,Fayetteville,AR,Razorbacks,Red,South,Animal
51002,5,AUB,CFB_AUB,Auburn,"Auburn, AL",FBS,SEC,32.6024,-85.4889,1,Auburn,AL,Tigers,Orange,South,Cat
51003,5,ALA,CFB_ALA,Alabama,"Tuscaloosa, AL",FBS,SEC,33.2075,-87.5504,1,Tuscaloosa,AL,Crimson Tide,Red,South,Color
51004,5,FL,CFB_FL,Florida,"Gainesville, FL",FBS,SEC,29.6499,-82.3487,1,Gainesville,FL,Gators,Blue,South,Animal
51005,5,KY,CFB_KY,Kentucky,"Lexington, KY",FBS,SEC,38.0226,-84.5052,1,Lexington,KY,Wildcats,Blue,South,Cat
51006,5,LSU,CFB_LSU,Louisiana State,"Baton Rouge, LA",FBS,SEC,30.412,-91.1838,1,Baton Rouge,LA,Tigers,Purple,South,Cat
51007,5,MO,CFB_MO,Missouri,"Columbia, MO",FBS,SEC,38.9359,-92.3331,1,Columbia,MO,Tigers,Black,South,Cat
51008,5,MSST,CFB_MSST,Mississippi State,"Starkville, MS",FBS,SEC,33.4562,-88.7934,1,Starkville,MS,Bulldogs,Red,South,Dog
51009,5,OU,CFB_OU,Oklahoma,"Norman, OK",FBS,SEC,35.2059,-97.4426,1,Norman,OK,Sooners,Red,South,Person
51010,5,MISS,CFB_MISS,Ole Miss,"Oxford, MS",FBS,SEC,34.3622,-89.5341,1,Oxford,MS,Rebels,Red,South,Imaginary
51011,5,SC,CFB_SC,South Carolina,"Columbia, SC",FBS,SEC,33.9726,-81.0202,1,Columbia,SC,Gamecocks,Red,South,Bird
51012,5,TENN,CFB_TENN,Tennessee,"Knoxville, TN",FBS,SEC,35.9547,-83.9253,1,Knoxville,TN,Volunteers,Orange,South,Person
51013,5,TEX,CFB_TEX,Texas,"Austin, TX",FBS,SEC,30.2836,-97.7323,1,Austin,TX,Longhorns,Orange,South,Animal
51014,5,TXAM,CFB_TXAM,Texas A&M,"College Station, TX",FBS,SEC,30.6101,-96.3407,1,College Station,TX,Aggies,Red,South,Person
51015,5,GA,CFB_GA,Georgia,"Athens, GA",FBS,SEC,33.9498,-83.3734,1,Athens,GA,Bulldogs,Red,South,Dog
51016,5,VAN,CFB_VAN,Vanderbilt,"Nashville, TN",FBS,SEC,36.1436,-86.8088,1,Nashville,TN,Commodores,Black,South,Person
51101,5,APP,CFB_APP,Appalachian State,"Boone, NC",FBS,SUNB,36.2115,-81.6855,1,Boone,NC,Mountaineers,Yellow,East,Person
51102,5,ARST,CFB_ARST,Arkansas State,"Jonesboro, AR",FBS,SUNB,35.849,-90.6677,1,Jonesboro,AR,Red Wolves,Red,South,Color
51103,5,CC,CFB_CC,Coastal Carolina,"Conway, SC",FBS,SUNB,33.7922,-79.0173,1,Conway,SC,Chanticleers,Blue,South,Bird
51104,5,GASO,CFB_GASO,Georgia Southern,"Statesboro, GA",FBS,SUNB,32.4122,-81.7832,1,Statesboro,GA,Eagles,Blue,South,Bird
51105,5,GAST,CFB_GAST,Georgia State,"Atlanta, GA",FBS,SUNB,33.7576,-84.4011,1,Atlanta,GA,Panthers,Blue,South,Cat
51106,5,JMU,CFB_JMU,James Madison,"Harrisonburg, VA",FBS,SUNB,38.4351,-78.8734,1,Harrisonburg,VA,Dukes,Purple,East,Person
51107,5,LA,CFB_LA,Louisiana,"Lafayette, LA",FBS,SUNB,30.2158,-92.0163,1,Lafayette,LA,Rajan’ Cajuns,Red,South,Imaginary
51108,5,MRSH,CFB_MRSH,Marshall,"Huntington, WV",FBS,SUNB,38.4249,-82.4219,1,Huntington,WV,Thundering Herd,Green,East,Animal
51109,5,ODU,CFB_ODU,Old Dominion,"Norfolk, VA",FBS,SUNB,36.8888,-76.3057,1,Norfolk,VA,Monarchs,Blue,East,Cat
51110,5,USM,CFB_USM,Southern Mississippi,"Hattiesburg, MS",FBS,SUNB,31.329,-89.3313,1,Hattiesburg,MS,Golden Eagles,Yellow,South,Color
51111,5,TROY,CFB_TROY,Troy,"Troy, AL",FBS,SUNB,31.7995,-85.9522,1,Troy,AL,Trojans,Red,South,Person
51112,5,TXST,CFB_TXST,Texas State,"San Marcos, TX",FBS,SUNB,29.8913,-97.9253,1,San Marcos,TX,Bobcats,Red,South,Cat
51113,5,ULM,CFB_ULM,Louisiana-Monroe,"Monroe, LA",FBS,SUNB,32.5311,-92.0664,1,Monroe,LA,Warhawks,Red,South,Bird
51114,5,USA,CFB_USA,South Alabama,"Mobile, AL",FBS,SUNB,30.6742,-88.0756,1,Mobile,AL,Jaguars,Blue,South,Cat
59001,5,IDHO,CFB_IDHO,Idaho,"Moscow, ID",FCS,BIG SKY,46.726,-117.017,1,Moscow,ID,Vandals,Yellow,West,Imaginary
59002,5,PRST,CFB_PRST,Portland State,"Portland, OR",FCS,BIG SKY,45.555,-122.907,1,Portland,OR,Vikings,Green,West,Person
59003,5,SAC,CFB_SAC,Sacramento State,"Sacramento, CA",FCS,BIG SKY,38.556,-121.423,1,Sacramento,CA,Hornets,Green,West,Animal
59004,5,UCD,CFB_UCD,UC Davis,"Davis, CA",FCS,BIG SKY,38.537,-121.763,1,Davis,CA,Aggies,Blue,West,Person
59005,5,EWA,CFB_EWA,Eastern Washington,"Cheney, WA",FCS,BIG SKY,47.493,-117.587,1,Cheney,WA,Eagles,Red,West,Bird
59006,5,MTST,CFB_MTST,Montana State,"Bozeman, MT",FCS,BIG SKY,45.659,-111.05,1,Bozeman,MT,Bobcats,Blue,West,Cat
59007,5,WEB,CFB_WEB,Weber State,"Ogden, UT",FCS,BIG SKY,41.192,-111.94,1,Ogden,UT,Wildcats,Red,West,Cat
59008,5,CP,CFB_CP,Cal Poly,"San Luis Obispo, CA",FCS,BIG SKY,35.298,-120.665,1,San Luis Obispo,CA,Mustangs,Green,West,Animal
59009,5,MT,CFB_MT,Montana,"Missoula, MT",FCS,BIG SKY,46.864,-113.982,1,Missoula,MT,Grizzlies,Red,West,Animal
59010,5,IDST,CFB_IDST,Idaho State,"Pocatello, ID",FCS,BIG SKY,42.87,-112.428,1,Pocatello,ID,Bengals,Orange,West,Cat
59011,5,NAU,CFB_NAU,Northern Arizona,"Flagstaff, AZ",FCS,BIG SKY,35.181,-111.653,1,Flagstaff,AZ,Lumberjacks,Blue,West,Person
59012,5,UNCO,CFB_UNCO,Northern Colorado,"Greeley, CO",FCS,BIG SKY,40.403,-104.705,1,Greeley,CO,Bears,Blue,West,Animal
59013,5,GWEB,CFB_GWEB,Gardner-Webb,"Boiling Springs, NC",FCS,OVC,35.246,-81.674,1,Boiling Springs,NC,Runnin’ Bulldogs,Red,East,Dog
59014,5,LIN,CFB_LIN,Lindenwood,"Saint Charles, MO",FCS,OVC,38.795,-90.52,1,Saint Charles,MO,Lions,Black,South,Cat
59015,5,WIU,CFB_WIU,Western Illinois,"Macomb, IL",FCS,OVC,40.468,-90.684,1,Macomb,IL,Leathernecks,Purple,Midwest,Dog
59016,5,CHSO,CFB_CHSO,Charleston Southern,"North Charleston, SC",FCS,OVC,32.981,-80.066,1,North Charleston,SC,Buccaneers,Blue,South,Person
59017,5,UTM,CFB_UTM,Tennessee-Martin,"Martin, TN",FCS,OVC,36.345,-88.862,1,Martin,TN,Skyhawks,Blue,South,Bird
59018,5,SEMO,CFB_SEMO,Southeast Missouri,"Cape Girardeau, MO",FCS,OVC,37.303,-89.523,1,Cape Girardeau,MO,Redhawks,Red,South,Color
59019,5,EIL,CFB_EIL,Eastern Illinois,"Charleston, IL",FCS,OVC,39.48,-88.181,1,Charleston,IL,Panthers,Blue,Midwest,Cat
59020,5,TNTC,CFB_TNTC,Tennessee Tech,"Cookeville, TN",FCS,OVC,36.178,-85.506,1,Cookeville,TN,Golden Eagles,Purple,South,Color
59021,5,TNST,CFB_TNST,Tennessee State,"Nashville, TN",FCS,OVC,36.166,-86.771,1,Nashville,TN,Tigers,Blue,South,Cat
59022,5,TOW,CFB_TOW,Towson,"Towson, MD",FCS,CAA,39.389,-76.616,1,Towson,MD,Tigers,Black,East,Cat
59023,5,W&M,CFB_W&M,William & Mary,"Williamsburg, VA",FCS,CAA,37.273,-76.714,1,Williamsburg,VA,Tribe,Green,East,Imaginary
59024,5,VILL,CFB_VILL,Villanova,"Villanova, PA",FCS,CAA,40.034,-75.337,1,Villanova,PA,Wildcats,Blue,East,Cat
59025,5,BRY,CFB_BRY,Bryant,"Smithfield, RI",FCS,CAA,41.924,-71.539,1,Smithfield,RI,Bulldogs,Black,East,Dog
59026,5,ALB,CFB_ALB,Albany,"Albany, NY",FCS,CAA,42.681,-73.827,1,Albany,NY,Great Danes,Purple,East,Dog
59027,5,ME,CFB_ME,Maine,"Orono, ME",FCS,CAA,44.905,-68.672,1,Orono,ME,Black Bears,Blue,East,Color
59028,5,CAM,CFB_CAM,Campbell,"Buies Creek, NC",FCS,CAA,35.405,-78.742,1,Buies Creek,NC,Fighting Camels,Orange,East,Animal
59029,5,STBK,CFB_STBK,Stony Brook,"Stony Brook, NY",FCS,CAA,40.919,-73.124,1,Stony Brook,NY,Seawolves,Red,East,Dog
59030,5,URI,CFB_URI,Rhode Island,"Kingston, RI",FCS,CAA,41.488,-71.535,1,Kingston,RI,Rams,Blue,East,Animal
59031,5,ELON,CFB_ELON,Elon,"Elon, NC",FCS,CAA,36.11,-79.508,1,Elon,NC,Phoenix,Red,East,Imaginary
59032,5,NCAT,CFB_NCAT,North Carolina A&T,"Greensboro, NC",FCS,CAA,36.081,-79.77,1,Greensboro,NC,Aggies,Blue,East,Person
59033,5,HAMP,CFB_HAMP,Hampton,"Hampton, VA",FCS,CAA,37.02,-76.333,1,Hampton,VA,Pirates,Blue,East,Person
59034,5,UNH,CFB_UNH,New Hampshire,"Durham, NH",FCS,CAA,43.139,-70.939,1,Durham,NH,Wildcats,Blue,East,Cat
59035,5,MON,CFB_MON,Monmouth,"West Long Branch, NJ",FCS,CAA,40.279,-74.009,1,West Long Branch,NJ,Hawks,Blue,East,Bird
59036,5,DE,CFB_DE,Delaware,"Newark, DE",FBS,CUSA,39.662,-75.749,1,Newark,DE,Fightin’ Blue Hens,Blue,East,Color
59037,5,MOST,CFB_MOST,Missouri State,"Springfield, MO",FBS,CUSA,37.198,-93.28,1,Springfield,MO,Bears,Red,South,Animal
59038,5,SHU,CFB_SHU,Sacred Heart,"Fairfield, CT",FCS,IND,41.221,-73.242,1,Fairfield,CT,Pioneers,Red,East,Person
59039,5,MRMK,CFB_MRMK,Merrimack,"North Andover, MA",FCS,IND,42.684,-71.113,1,North Andover,MA,Warriors,Blue,East,Person
59040,5,BRWN,CFB_BRWN,Brown,"Providence, RI",FCS,IVY,41.842,-71.394,1,Providence,RI,Bears,Brown,East,Animal
59041,5,HARV,CFB_HARV,Harvard,"Boston, MA",FCS,IVY,42.367,-71.127,1,Boston,MA,Crimson,Red,East,Color
59042,5,DART,CFB_DART,Dartmouth,"Hanover, NH",FCS,IVY,43.701,-72.284,1,Hanover,NH,Big Green,Green,East,Color
59043,5,CORN,CFB_CORN,Cornell,"Ithaca, NY",FCS,IVY,42.444,-76.479,1,Ithaca,NY,Big Red,Red,East,Color
59044,5,COLU,CFB_COLU,Columbia,"Manhattan, NY",FCS,IVY,40.873,-73.916,1,Manhattan,NY,Lions,Blue,East,Cat
59045,5,PRIN,CFB_PRIN,Princeton,"Princeton, NJ",FCS,IVY,40.346,-74.65,1,Princeton,NJ,Tigers,Black,East,Cat
59046,5,YALE,CFB_YALE,Yale,"New Haven, CT",FCS,IVY,41.313,-72.961,1,New Haven,CT,Bulldogs,Blue,East,Dog
59047,5,PENN,CFB_PENN,Penn,"Philadelphia, PA",FCS,IVY,39.95,-75.19,1,Philadelphia,PA,Quakers,Red,East,Person
59048,5,HOW,CFB_HOW,Howard,"Washington, DC",FCS,MEAC,38.925,-77.021,1,Washington,DC,Bison,Blue,East,Animal
59049,5,NCC,CFB_NCC,North Carolina Central,"Durham, NC",FCS,MEAC,35.974,-78.897,1,Durham,NC,Eagles,Red,East,Bird
59050,5,NORF,CFB_NORF,Norfolk State,"Norfolk, VA",FCS,MEAC,36.847,-76.26,1,Norfolk,VA,Spartans,Green,East,Person
59051,5,MORG,CFB_MORG,Morgan State,"Baltimore, MD",FCS,MEAC,39.344,-76.583,1,Baltimore,MD,Bears,Blue,East,Animal
59052,5,SCST,CFB_SCST,South Carolina State,"Orangeburg, SC",FCS,MEAC,33.499,-80.845,1,Orangeburg,SC,Bulldogs,Red,South,Dog
59053,5,DSU,CFB_DSU,Delaware State,"Dover, DE",FCS,MEAC,39.189,-75.543,1,Dover,DE,Hornets,Blue,East,Animal
59054,5,INST,CFB_INST,Indiana State,"Terre Haute, IN",FCS,MVFC,39.475,-87.367,1,Terre Haute,IN,Sycamores,Blue,Midwest,Imaginary
59055,5,ILST,CFB_ILST,Illinois State,"Normal, IL",FCS,MVFC,40.513,-88.997,1,Normal,IL,Redbirds,Red,Midwest,Color
59056,5,MUR,CFB_MUR,Murray State,"Murray, KY",FCS,MVFC,36.622,-88.318,1,Murray,KY,Racers,Yellow,South,Imaginary
59057,5,UND,CFB_UND,North Dakota,"Grand Forks, ND",FCS,MVFC,47.911,-97.091,1,Grand Forks,ND,Fighting Hawks,Green,Midwest,Bird
59058,5,NDSU,CFB_NDSU,North Dakota State,"Fargo, ND",FCS,MVFC,46.903,-96.8,1,Fargo,ND,Bison,Green,Midwest,Animal
59059,5,UNI,CFB_UNI,Northern Iowa,"Cedar Falls, IA",FCS,MVFC,42.516,-92.467,1,Cedar Falls,IA,Panthers,Purple,Midwest,Cat
59060,5,SDAK,CFB_SDAK,South Dakota,"Vermillion, SD",FCS,MVFC,42.791,-96.928,1,Vermillion,SD,Coyotes,Red,Midwest,Dog
59061,5,SDST,CFB_SDST,South Dakota State,"Brookings, SD",FCS,MVFC,44.321,-96.78,1,Brookings,SD,Jackrabbits,Blue,Midwest,Animal
59062,5,SIU,CFB_SIU,Southern Illinois,"Carbondale, IL",FCS,MVFC,37.709,-89.216,1,Carbondale,IL,Salukis,Red,Midwest,Dog
59063,5,YSU,CFB_YSU,Youngstown State,"Youngstown, OH",FCS,MVFC,41.109,-80.65,1,Youngstown,OH,Penguins,Red,Midwest,Bird
59064,5,RMU,CFB_RMU,Robert Morris,"Moon Township, PA",FCS,NEC,40.521,-80.216,1,Moon Township,PA,Colonials,Blue,East,Person
59065,5,DUQ,CFB_DUQ,Duquesne,"Pittsburgh, PA",FCS,NEC,40.436,-79.99,1,Pittsburgh,PA,Dukes,Red,East,Person
59067,5,WAG,CFB_WAG,Wagner,"Staten Island, NY",FCS,NEC,40.615,-74.091,1,Staten Island,NY,Seahawks,Green,East,Bird
59068,5,CCST,CFB_CCST,Central Connecticut State,"New Britain, CT",FCS,NEC,41.695,-72.762,1,New Britain,CT,Blue Devils,Blue,East,Color
59069,5,STO,CFB_STO,Stonehill,"North Easton, MA",FCS,NEC,42.067,-71.104,1,North Easton,MA,Skyhawks,Blue,East,Bird
59070,5,MERC,CFB_MERC,Mercyhurst,"Erie, PA",FCS,NEC,42.129,-80.085,1,Erie,PA,Lakers,Green,East,Imaginary
59071,5,NH,CFB_NH,New Haven,"West Haven, CT",FCS,NEC,41.271,-72.947,1,West Haven,CT,Chargers,Blue,East,Imaginary
59072,5,SFPA,CFB_SFPA,Saint Francis PA,"Loretto, PA",FCS,NEC,40.506,-78.637,1,Loretto,PA,Red Flash,Red,East,Color
59073,5,BUCK,CFB_BUCK,Bucknell,"Lewisburg, PA",FCS,PATRIOT,40.952,-76.885,1,Lewisburg,PA,Bison,Blue,East,Animal
59074,5,HC,CFB_HC,Holy Cross,"Worcester, MA",FCS,PATRIOT,42.24,-71.811,1,Worcester,MA,Crusaders,Purple,East,Person
59075,5,GTWN,CFB_GTWN,Georgetown,"Washington, DC",FCS,PATRIOT,38.908,-77.075,1,Washington,DC,Hoyas,Blue,East,Imaginary
59076,5,FOR,CFB_FOR,Fordham,"Bronx, NY",FCS,PATRIOT,40.847,-73.879,1,Bronx,NY,Rams,Red,East,Animal
59077,5,RICH,CFB_RICH,Richmond,"Richmond, VA",FCS,PATRIOT,37.581,-77.537,1,Richmond,VA,Spiders,Blue,East,Animal
59078,5,COLG,CFB_COLG,Colgate,"Hamilton, NY",FCS,PATRIOT,42.817,-75.545,1,Hamilton,NY,Raiders,Red,East,Person
59079,5,LAF,CFB_LAF,Lafayette,"Easton, PA",FCS,PATRIOT,40.701,-75.211,1,Easton,PA,Leopards,Red,East,Cat
59080,5,LEH,CFB_LEH,Lehigh,"Bethlehem, PA",FCS,PATRIOT,40.589,-75.355,1,Bethlehem,PA,Mountain Hawks,Red,East,Bird
59081,5,MORE,CFB_MORE,Morehead State,"Morehead, KY",FCS,PIONEER,38.192,-83.425,1,Morehead,KY,Eagles,Blue,South,Bird
59082,5,BUT,CFB_BUT,Butler,"Indianapolis, IN",FCS,PIONEER,39.844,-86.166,1,Indianapolis,IN,Bulldogs,Blue,Midwest,Dog
59083,5,VAL,CFB_VAL,Valparaiso,"Valparaiso, IN",FCS,PIONEER,41.466,-87.048,1,Valparaiso,IN,Beacons,Brown,Midwest,Imaginary
59084,5,DRAK,CFB_DRAK,Drake,"Des Moines, IA",FCS,PIONEER,41.605,-93.655,1,Des Moines,IA,Bulldogs,Blue,Midwest,Dog
59085,5,DAY,CFB_DAY,Dayton,"Dayton, OH",FCS,PIONEER,39.737,-84.198,1,Dayton,OH,Flyers,Red,Midwest,Imaginary
59086,5,USD,CFB_USD,San Diego,"San Diego, CA",FCS,PIONEER,32.773,-117.184,1,San Diego,CA,Toreros,Blue,West,Person
59087,5,DAV,CFB_DAV,Davidson,"Davidson, NC",FCS,PIONEER,35.5,-80.843,1,Davidson,NC,Wildcats,Red,East,Cat
59088,5,PRES,CFB_PRES,Presbyterian,"Clinton, SC",FCS,PIONEER,34.462,-81.861,1,Clinton,SC,Blue Hose,Blue,South,Color
59089,5,MRST,CFB_MRST,Marist,"Poughkeepsie, NY",FCS,PIONEER,41.719,-73.933,1,Poughkeepsie,NY,Red Foxes,Red,East,Color
59090,5,STET,CFB_STET,Stetson,"DeLand, FL",FCS,PIONEER,29.021,-81.299,1,DeLand,FL,Hatters,Green,South,Imaginary
59091,5,STMN,CFB_STMN,St Thomas (MN),"Saint Paul, MN",FCS,PIONEER,44.95,-93.093,1,Saint Paul,MN,Tommies,Purple,Midwest,Imaginary
59092,5,CIT,CFB_CIT,The Citadel,"Charleston, SC",FCS,SOUTHERN,32.794,-79.956,1,Charleston,SC,Bulldogs,Blue,South,Dog
59093,5,FUR,CFB_FUR,Furman,"Greenville, SC",FCS,SOUTHERN,34.92,-82.437,1,Greenville,SC,Paladins,Purple,South,Person
59094,5,ETSU,CFB_ETSU,ETSU,"Johnson City, TN",FCS,SOUTHERN,36.299,-82.374,1,Johnson City,TN,Buccaneers,Blue,South,Person
59095,5,MER,CFB_MER,Mercer,"Macon, GA",FCS,SOUTHERN,32.826,-83.652,1,Macon,GA,Bears,Orange,South,Animal
59096,5,VMI,CFB_VMI,VMI,"Lexington, VA",FCS,SOUTHERN,37.789,-79.435,1,Lexington,VA,Keydets,Red,East,Person
59097,5,WOF,CFB_WOF,Wofford,"Spartanburg, SC",FCS,SOUTHERN,34.962,-81.933,1,Spartanburg,SC,Terriers,Black,South,Dog
