team_id,league_id,abbr,team_concat,name,location,conf,div,lat,lon,weather,region_lat,region_lon,source_team_id
50211,5,PITT,CFB_PITT,Pitt,"Pittsburgh, PA",ACC,,40.4468,-80.0158,1,40.4469,-80.0058,221
50312,5,PSU,CFB_PSU,Penn State,"State College, PA",B10,,40.8122,-77.856201,1,40.8122,-77.8562,213
50313,5,PUR,CFB_PUR,Purdue,"West Lafayette, IN",B10,,40.4343,-86.918503,1,40.4343,-86.9185,2509
50108,5,RICE,CFB_RICE,Rice,"Houston, TX",AAC,,29.7162,-95.409302,1,29.7162,-95.4093,242
50314,5,RUTG,CFB_RUTG,Rutgers,"New Brunswick, NJ",B10,,40.5138,-74.464996,1,40.722,-74.0107,164
50508,5,SHSU,CFB_SHSU,Sam Houston,"Huntsville, TX",CUSA,,30.7139,-95.541901,1,30.7139,-95.5419,2534
51011,5,SC,CFB_SC,South Carolina,"Columbia, SC",SEC,,33.9726,-81.020203,1,33.9726,-81.0202,2579
50808,5,SDSU,CFB_SDSU,San Diego State,"San Diego, CA",MTNW,,32.7831,-117.120003,1,32.7073,-117.157,21
50809,5,SJSU,CFB_SJSU,San Jose State,"San Jose, CA",MTNW,,37.3201,-121.867996,1,37.7786,-122.389,23
50212,5,SMU,CFB_SMU,SMU,"Dallas, TX",ACC,,32.8377,-96.7827,1,32.8377,-96.7827,2567
51110,5,USM,CFB_USM,Southern Mississippi,"Hattiesburg, MS",SUNB,,31.329,-89.331299,1,31.329,-89.3313,2572
50213,5,STAN,CFB_STAN,Stanford,"Stanford, CA",ACC,Central,37.4347,-122.161003,1,37.7786,-122.389,24
50214,5,SYR,CFB_SYR,Syracuse,"Syracuse, NY",ACC,East,43.0361,-76.136497,1,43.0361,-76.1365,183
50000,5,TBD,CFB_TBD,Unknown School,,,,,,1,,,
50411,5,TCU,CFB_TCU,Texas Christian,"Fort Worth, TX",B12,,32.7099,-97.367996,1,32.7099,-97.368,2628
50109,5,TEM,CFB_TEM,Temple,"Philadelphia, PA",AAC,,39.9007,-75.167503,1,39.9058,-75.1664,218
51012,5,TENN,CFB_TENN,Tennessee,"Knoxville, TN",SEC,,35.9547,-83.925301,1,35.9547,-83.9253,2633
50711,5,TOL,CFB_TOL,Toledo,"Toledo, OH",MAC,,41.6574,-83.613998,1,41.6574,-83.614,2649
51111,5,TROY,CFB_TROY,Troy,"Troy, AL",SUNB,,31.7995,-85.952202,1,31.7995,-85.9522,2653
50110,5,TULN,CFB_TULN,Tulane,"New Orleans, LA",AAC,,29.9459,-90.115196,1,29.573,-90.452,2655
50111,5,TLSA,CFB_TLSA,Tulsa,"Tulsa, OK",AAC,,36.1489,-95.943604,1,36.1489,-95.9436,202
51013,5,TEX,CFB_TEX,Texas,"Austin, TX",SEC,,30.2836,-97.7323,1,30.2836,-97.7323,251
51014,5,TXAM,CFB_TXAM,Texas A&M,"College Station, TX",SEC,,30.6101,-96.340698,1,30.6101,-96.3407,245
51112,5,TXST,CFB_TXST,Texas State,"San Marcos, TX",SUNB,,29.8913,-97.925301,1,29.8913,-97.9253,326
50412,5,TTU,CFB_TTU,Texas Tech,"Lubbock, TX",B12,,33.591,-101.873001,1,33.591,-101.873,2641
50112,5,UAB,CFB_UAB,UAB,"Birmingham, AL",AAC,,33.528,-86.809196,1,33.528,-86.8092,5
50413,5,UCF,CFB_UCF,UCF,"Orlando, FL",B12,,28.608,-81.193001,1,28.608,-81.193,2116
50315,5,UCLA,CFB_UCLA,UCLA,"Los Angeles, CA",B10,,34.1616,-118.167999,1,34.0736,-118.24,26
51113,5,ULM,CFB_ULM,Louisiana-Monroe,"Monroe, LA",SUNB,,32.5311,-92.066399,1,32.5311,-92.0664,2433
50810,5,UNLV,CFB_UNLV,Nevada-Las Vegas,"Las Vegas, NV",MTNW,,36.086,-115.016998,1,36.086,-115.017,2439
51114,5,USA,CFB_USA,South Alabama,"Mobile, AL",SUNB,,30.6742,-88.0756,1,30.6742,-88.0756,6
50316,5,USC,CFB_USC,Southern California,"Los Angeles, CA",B10,,34.014,-118.288002,1,34.0736,-118.24,30
50113,5,USF,CFB_USF,South Florida,"Tampa, FL",AAC,,27.976,-82.503304,1,27.976,-82.5033,58
50415,5,UTAH,CFB_UTAH,Utah,"Salt Lake City, UT",B12,,40.7599,-111.848999,1,40.7599,-111.849,254
50509,5,UTEP,CFB_UTEP,UTEP,"El Paso, TX",CUSA,,31.7733,-106.508003,1,31.7733,-106.508,2638
50114,5,UTSA,CFB_UTSA,UTSA,"San Antonio, TX",AAC,,29.4169,-98.478897,1,29.4169,-98.4789,2636
50811,5,USU,CFB_USU,Utah State,"Logan, UT",MTNW,,41.7515,-111.811996,1,41.7515,-111.812,328
50215,5,UVA,CFB_UVA,Virginia,"Charlottesville, VA",ACC,,38.0311,-78.513702,1,38.0311,-78.5137,258
51016,5,VAN,CFB_VAN,Vanderbilt,"Nashville, TN",SEC,,36.1436,-86.8088,1,36.1436,-86.8088,238
50216,5,VT,CFB_VT,Virginia Tech,"Blacksburg, VA",ACC,,37.22,-80.418098,1,37.22,-80.4181,259
50317,5,WASH,CFB_WASH,Washington,"Seattle, WA",B10,,47.6504,-122.303001,1,47.591,-122.333,264
50902,5,WSU,CFB_WSU,Washington State,"Pullman, WA",P12,,46.732,-117.161003,1,46.732,-117.161,265
50217,5,WAKE,CFB_WAKE,Wake Forest,"Winston-Salem, NC",ACC,East,36.0918,-80.255302,1,36.0918,-80.2553,154
50318,5,WIS,CFB_WIS,Wisconsin,"Madison, WI",B10,,43.0699,-89.412804,1,43.0699,-89.4128,275
50510,5,WKU,CFB_WKU,Western Kentucky,"Bowling Green, KY",CUSA,Atlantic,36.9849,-86.459,1,36.9849,-86.459,98
50712,5,WMU,CFB_WMU,Western Michigan,"Kalamazoo, MI",MAC,,42.2858,-85.600998,1,42.2858,-85.601,2711
50416,5,WVU,CFB_WVU,West Virginia,"Morgantown, WV",B12,,39.6522,-79.9552,1,39.6522,-79.9552,277
50812,5,WYO,CFB_WYO,Wyoming,"Laramie, WY",MTNW,,41.3119,-105.569,1,41.3119,-105.569,2751
62001,6,AF,CBB_AF,Air Force,"Colorado Springs, CO",MTNW,,38.9969,-104.844002,0,39.4438,-105.112,
61701,6,AKR,CBB_AKR,Akron,"Akron, OH",MAC,,41.0726,-81.5084,0,41.0726,-81.5084,
60401,6,ALB,CBB_ALB,Albany (NY),"Albany, NY",AEC,,42.684,-73.8255,0,42.684,-73.8255,
62901,6,ALST,CBB_ALST,Alabama State,"Montgomery, AL",SWAC,,32.3624,-86.2939,0,32.3624,-86.2939,
60501,6,AP,CBB_AP,Austin Peay,"Clarksville, TN",ASUN,,36.5354,-87.352898,0,36.5354,-87.3529,
62801,6,APP,CBB_APP,Appalachian State,"Boone, NC",SUNB,,36.2115,-81.685501,0,36.2115,-81.6855,
62402,6,AR,CBB_AR,Arkansas,"Fayetteville, AR",SEC,,36.0679,-94.178802,0,36.0679,-94.1788,
62403,6,AUB,CBB_AUB,Auburn,"Auburn, AL",SEC,,32.6024,-85.488899,0,32.6024,-85.4889,
60701,6,AZ,CBB_AZ,Arizona,"Tucson, AZ",B12,,32.2283,-110.948997,0,32.2283,-110.949,
60702,6,AZST,CBB_AZST,Arizona State,"Tempe, AZ",B12,,33.4264,-111.932999,0,33.4453,-112.067,
61702,6,BALL,CBB_BALL,Ball State,"Muncie, IN",MAC,,40.216,-85.417702,0,40.216,-85.4177,
62401,6,BAMA,CBB_BAMA,Alabama,"Tuscaloosa, AL",SEC,,33.2075,-87.5504,0,33.2075,-87.5504,
60703,6,BAY,CBB_BAY,Baylor,"Waco, TX",B12,,31.5587,-97.115601,0,31.5587,-97.1156,
60301,6,BC,CBB_BC,Boston College,"Chestnut Hill, MA",ACC,,42.3351,-71.166496,0,42.3462,-71.0977,
61901,6,BEL,CBB_BEL,Belmont,"Nashville, TN",MVAL,Central,36.1331,-86.793503,0,36.1331,-86.7935,
62002,6,BOI,CBB_BOI,Boise State,"Boise, ID",MTNW,,43.6027,-116.195999,0,43.6027,-116.196,
61902,6,BRAD,CBB_BRAD,Bradley,"Peoria, IL",MVAL,Southeast,40.6976,-89.6157,0,40.6976,-89.6157,
62301,6,BUCK,CBB_BUCK,Bucknell,"Lewisburg, PA",PAT,Atlantic,40.9555,-76.885498,0,40.9555,-76.8855,
61703,6,BUF,CBB_BUF,Buffalo,"Buffalo, NY",MAC,,42.9991,-78.777496,0,42.774,-78.787,
60801,6,BUT,CBB_BUT,Butler,"Indianapolis, IN",BEAST,,39.8387,-86.1716,0,39.8387,-86.1716,
60704,6,BYU,CBB_BYU,Brigham Young,"Provo, UT",B12,,40.2575,-111.653999,0,40.2575,-111.654,
60302,6,CAL,CBB_CAL,California,"Berkeley, CA",ACC,,37.8707,-122.250999,0,37.7786,-122.389,
62802,6,CC,CBB_CC,Coastal Carolina,"Conway, SC",SUNB,,33.7922,-79.017303,0,33.7922,-79.0173,
62101,6,CCST,CBB_CCST,Central Connecticut State,"New Britain, CT",NE,,41.6927,-72.764,0,41.7599,-72.6189,
60201,6,CHAR,CBB_CHAR,Charlotte,"Charlotte, NC",AAC,,35.3103,-80.740501,0,35.3103,-80.7405,
62501,6,CHAT,CBB_CHAT,Chattanooga,"Chattanooga, TN",SO,Atlantic,35.0453,-85.294899,0,35.0453,-85.2949,
60705,6,CIN,CBB_CIN,Cincinnati,"Cincinnati, OH",B12,,39.1313,-84.516296,0,39.1313,-84.5163,
60303,6,CLEM,CBB_CLEM,Clemson,"Clemson, SC",ACC,,34.6787,-82.843201,0,34.6787,-82.8432,
61401,6,CLST,CBB_CLST,Cleveland State,"Cleveland, OH",HZ,,41.5029,-81.675102,0,41.5029,-81.6751,
61704,6,CMU,CBB_CMU,Central Michigan,"Mount Pleasant, MI",MAC,Pacific,43.5823,-84.776802,0,43.5823,-84.7768,
60706,6,CO,CBB_CO,Colorado,"Boulder, CO",B12,,40.0094,-105.266998,0,39.4438,-105.112,
60802,6,CONN,CBB_CONN,Connecticut,"Storrs, CT",BEAST,,41.7599,-72.618896,0,41.7599,-72.6189,
61801,6,COP,CBB_COP,Coppin State,"Baltimore, MD",MEAC,,39.3134,-76.658096,0,38.8728,-77.0075,
61501,6,CORN,CBB_CORN,Cornell,"Ithaca, NY",IVY,,42.4542,-76.473297,0,42.4542,-76.4733,
62003,6,COST,CBB_COST,Colorado State,"Fort Collins, CO",MTNW,,40.5617,-105.139999,0,39.4438,-105.112,
60803,6,CREI,CBB_CREI,Creighton,"Omaha, NE",BEAST,,41.2658,-95.945503,0,41.2658,-95.9455,
62902,6,CRNS,CBB_CRNS,Alcorn State,"Lorman, MS",SWAC,,31.8747,-91.134804,0,31.8747,-91.1348,
61101,6,CSFU,CBB_CSFU,Cal State Fullerton,"Fullerton, CA",BW,,33.8817,-117.885002,0,34.0736,-118.24,
61102,6,CSNR,CBB_CSNR,Cal State Northridge,"Northridge, CA",BW,,34.2401,-118.530998,0,34.0736,-118.24,
60101,6,DAVE,CBB_DAVE,Davidson,"Davidson, NC",A10,,35.499,-80.841904,0,35.499,-80.8419,
60102,6,DAY,CBB_DAY,Dayton,"Dayton, OH",A10,,39.7396,-84.1782,0,39.7396,-84.1782,
61201,6,DE,CBB_DE,Delaware,"Newark, DE",CAA,,39.6804,-75.7528,0,39.9058,-75.1664,
60804,6,DEPA,CBB_DEPA,DePaul,"Chicago, IL",BEAST,,41.8776,-87.627701,0,41.8776,-87.6277,
61402,6,DMER,CBB_DMER,Detroit Mercy,"Detroit, MI",HZ,,42.4142,-83.1381,0,42.3392,-83.0486,
61903,6,DRAK,CBB_DRAK,Drake,"Des Moines, IA",MVAL,Southeast,41.6031,-93.6548,0,41.6031,-93.6548,
60304,6,DUKE,CBB_DUKE,Duke,"Durham, NC",ACC,,35.9953,-78.941704,0,35.8033,-78.7219,
62201,6,EIL,CBB_EIL,Eastern Illinois,"Charleston, IL",OVAL,East,39.484,-88.175499,0,39.484,-88.1755,
60502,6,EKY,CBB_EKY,Eastern Kentucky,"Richmond, KY",ASUN,Pacific,37.7355,-84.2995,0,37.7355,-84.2995,
62502,6,ETST,CBB_ETST,East Tennessee State,"Johnson City, TN",SO,Atlantic,36.3022,-82.3703,0,36.3022,-82.3703,
61001,6,EWA,CBB_EWA,Eastern Washington,"Cheney, WA",BSKY,,47.4909,-117.584999,0,47.6661,-117.401,
60202,6,FAU,CBB_FAU,Florida Atlantic,"Boca Raton, FL",AAC,,26.3755,-80.1017,0,25.7525,-80.1881,
62102,6,FDU,CBB_FDU,FDU,"Teaneck, NJ",NE,,40.8989,-74.028397,0,40.722,-74.0107,
62404,6,FL,CBB_FL,Florida,"Gainesville, FL",SEC,,29.6499,-82.348701,0,29.6499,-82.3487,
62903,6,FLAM,CBB_FLAM,Florida A&M,"Tallahassee, FL",SWAC,,30.422,-84.2882,0,30.4375,-84.3045,
60503,6,FLGC,CBB_FLGC,Florida Gulf Coast,"Fort Myers, FL",ASUN,,26.4633,-81.778702,0,25.7525,-80.1881,
62004,6,FRST,CBB_FRST,Fresno State,"Fresno, CA",MTNW,,36.8143,-119.758003,0,36.8143,-119.758,
60305,6,FSU,CBB_FSU,Florida State,"Tallahassee, FL",ACC,,30.4375,-84.304497,0,30.4375,-84.3045,
62405,6,GA,CBB_GA,Georgia,"Athens, GA",SEC,,33.9498,-83.373398,0,33.9498,-83.3734,
62803,6,GAST,CBB_GAST,Georgia State,"Atlanta, GA",SUNB,,33.7576,-84.4011,0,33.7726,-84.3929,
61403,6,GB,CBB_GB,Green Bay,"Green Bay, WI",HZ,,44.305,-88.344002,0,44.305,-88.344,
60103,6,GM,CBB_GM,George Mason,"Fairfax, VA",A10,,38.8317,-77.310402,0,38.8728,-77.0075,
63001,6,GONZ,CBB_GONZ,Gonzaga,"Spokane, WA",WC,,47.6661,-117.401001,0,47.6661,-117.401,
60306,6,GT,CBB_GT,Georgia Tech,"Atlanta, GA",ACC,,33.7726,-84.392899,0,33.7726,-84.3929,
60805,6,GTWN,CBB_GT,Georgetown,"Washington, DC",BEAST,,33.7726,-84.392899,0,38.8728,-77.0075,
60104,6,GW,CBB_GW,George Washington,"Washington, DC",A10,,38.8995,-77.0476,0,38.8728,-77.0075,
61202,6,HAMP,CBB_HAMP,Hampton,"Hampton, VA",CAA,,37.0233,-76.333603,0,36.8888,-76.3057,
61502,6,HARV,CBB_HARV,Harvard,"Boston, MA",IVY,,42.3741,-71.116402,0,42.3462,-71.0977,
62302,6,HC,CBB_HC,Holy Cross,"Worcester, MA",PAT,Atlantic,42.2393,-71.809097,0,42.2393,-71.8091,
61103,6,HI,CBB_HI,Hawaii,"Honolulu, HI",BW,,21.3728,-157.929993,0,21.3728,-157.93,
61203,6,HOF,CBB_HOF,Hofstra,"Hempstead, NY",CAA,,40.7173,-73.599297,0,40.722,-74.0107,
60707,6,HOU,CBB_HOU,Houston,"Houston, TX",B12,,29.7508,-95.362198,0,29.7162,-95.4093,
60601,6,IA,CBB_IA,Iowa,"Iowa City, IA",B10,,41.6584,-91.551498,0,41.6584,-91.5515,
60708,6,IAST,CBB_IAST,Iowa State,"Ames, IA",B12,,42.014,-93.635803,0,42.014,-93.6358,
60602,6,IL,CBB_IL,Illinois,"Champaign, IL",B10,,40.0993,-88.236,0,40.0993,-88.236,
61404,6,ILCH,CBB_ILCH,Illinois-Chicago,"Chicago, IL",HZ,,41.8687,-87.647903,0,41.8687,-87.6479,
60603,6,IN,CBB_IN,Indiana,"Bloomington, IN",B10,,39.1809,-86.525597,0,39.1809,-86.5256,
61904,6,INST,CBB_INST,Indiana State,"Terre Haute, IN",MVAL,Southeast,39.471,-87.408302,0,39.471,-87.4083,
61601,6,IONA,CBB_IONA,Iona,"New Rochelle, NY",MAA,,40.9275,-73.785896,0,40.722,-74.0107,
62904,6,JACK,CBB_JACK,Jackson State,"Jackson, MS",SWAC,,32.2973,-90.2071,0,32.2973,-90.2071,
62804,6,JMU,CBB_JMU,James Madison,"Harrisonburg, VA",SUNB,,38.4351,-78.873398,0,38.4351,-78.8734,
61705,6,KENT,CBB_KENT,Kent State,"Kent, OH",MAC,,41.1391,-81.3134,0,41.1391,-81.3134,
60709,6,KS,CBB_KS,Kansas,"Lawrence, KS",B12,,38.9629,-95.2463,0,38.9629,-95.2463,
60710,6,KSST,CBB_KSST,Kansas State,"Manhattan, KS",B12,,39.2019,-96.593803,0,39.2019,-96.5938,
62406,6,KY,CBB_KY,Kentucky,"Lexington, KY",SEC,,38.0226,-84.505203,0,38.0226,-84.5052,
62805,6,LA,CBB_LA,Louisiana,"Lafayette, LA",SUNB,,30.2158,-92.016296,0,30.2158,-92.0163,
62303,6,LAF,CBB_LAF,Lafayette,"Easton, PA",PAT,Atlantic,34.0389,-84.5821,0,34.0389,-84.5821,
62601,6,LAMR,CBB_LAMR,Lamar,"Beaumont, TX",SOLA,West,30.0418,-94.074799,0,30.0418,-94.0748,
60105,6,LASA,CBB_LASA,La Salle,"Philadelphia, PA",A10,,40.039,-75.156403,0,39.9058,-75.1664,
61104,6,LBSU,CBB_LBSU,Long Beach State,"Long Beach, CA",BW,,33.7838,-118.113998,0,34.0736,-118.24,
62304,6,LEHI,CBB_LEHI,Lehigh,"Bethlehem, PA",PAT,,40.6055,-75.377701,0,39.9058,-75.1664,
61301,6,LIB,CBB_LIB,Liberty,"Lynchburg, VA",CUSA,,37.3544,-79.175003,0,37.3544,-79.175,
62103,6,LIU,CBB_LIU,Long Island University,"Brooklyn, NY",NE,,40.6899,-73.9814,0,40.722,-74.0107,
60106,6,LOIL,CBB_LOIL,Loyola (IL),"Chicago, IL",A10,,41.9994,-87.6558,0,41.9994,-87.6558,
62305,6,LOMD,CBB_LOMD,Loyola (MD),"Baltimore, MD",PAT,,39.3472,-76.617203,0,38.8728,-77.0075,
60307,6,LOU,CBB_LOU,Louisville,"Louisville, KY",ACC,,38.2054,-85.758102,0,38.2054,-85.7581,
62407,6,LSU,CBB_LSU,Louisiana State,"Baton Rouge, LA",SEC,,30.412,-91.1838,0,30.412,-91.1838,
60112,6,MA,CBB_MA,Massachusetts,"Amherst, MA",A10,,42.3775,-72.535599,0,42.3775,-72.5356,
61602,6,MAN,CBB_MAN,Manhattan,"Riverdale, NY",MAA,,40.8894,-73.901802,0,40.722,-74.0107,
60806,6,MARQ,CBB_MARQ,Marquette,"Milwaukee, WI",BEAST,,43.0387,-87.931297,0,43.0387,-87.9313,
62602,6,MCNE,CBB_MCNE,McNeese State,"Lake Charles, LA",SOLA,,30.1772,-93.2155,0,30.1772,-93.2155,
60604,6,MD,CBB_MD,Maryland,"College Park, MD",B10,,38.9912,-76.947304,0,38.8728,-77.0075,
60203,6,MEM,CBB_MEM,Memphis,"Memphis, TN",AAC,,35.1209,-89.978104,0,35.1209,-89.9781,
62503,6,MERC,CBB_MERC,Mercer,"Macon, GA",SO,Metropolitan,32.8283,-83.6492,0,32.8283,-83.6492,
60605,6,MI,CBB_MI,Michigan,"Ann Arbor, MI",B10,,42.2659,-83.748703,0,42.3392,-83.0486,
60314,6,MIA,CBB_MIA,Miami (FL),"Coral Gables, FL",ACC,,25.7814,-80.188103,0,25.7525,-80.1881,
61405,6,MILW,CBB_MILW,Milwaukee,"Milwaukee, WI",HZ,,43.0786,-87.8825,0,43.0786,-87.8825,
61706,6,MIOH,CBB_MIOH,Miami (OH),"Oxford, OH",MAC,,39.5194,-84.733398,0,39.5194,-84.7334,
60606,6,MIST,CBB_MIST,Michigan State,"East Lansing, MI",B10,,42.7282,-84.484901,0,42.7282,-84.4849,
60607,6,MN,CBB_MN,Minnesota,"Minneapolis, MN",B10,,44.9765,-93.224602,0,44.9817,-93.2783,
62408,6,MO,CBB_MO,Missouri,"Columbia, MO",SEC,,38.9359,-92.333099,0,38.9359,-92.3331,
61204,6,MON,CBB_MON,Monmouth,"West Long Branch, NJ",CAA,,40.2798,-74.005898,0,40.722,-74.0107,
62202,6,MORE,CBB_MORE,Morehead State,"Morehead, KY",OVAL,Atlantic,38.1888,-83.431396,0,38.1888,-83.4314,
61802,6,MORG,CBB_MORG,Morgan State,"Baltimore, MD",MEAC,,39.3436,-76.584,0,38.8728,-77.0075,
62306,6,MRCA,CBB_MRCA,American,"Washington, DC",PAT,,38.9383,-77.089996,0,38.8728,-77.0075,
62409,6,MS,CBB_MS,Ole Miss,"Oxford, MS",SEC,,34.3622,-89.534103,0,34.3622,-89.5341,
62410,6,MSST,CBB_MSST,Mississippi State,"Starkville, MS",SEC,,33.4562,-88.793404,0,33.4562,-88.7934,
61603,6,MSTM,CBB_MSTM,Mount St. Mary's,"Emmitsburg, MD",MAA,,39.679,-77.347099,0,38.8728,-77.0075,
62905,6,MSVS,CBB_MSVS,Mississippi Valley State,"Itta Bena, MS",SWAC,,33.5132,-90.342796,0,33.5132,-90.3428,
61002,6,MT,CBB_MT,Montana,"Missoula, MT",BSKY,,46.8622,-113.986,0,46.8622,-113.986,
61302,6,MTST,CBB_MTST,Middle Tennessee,"Murfreesboro, TN",CUSA,,35.8511,-86.368401,0,35.8511,-86.3684,
61905,6,MURR,CBB_MURR,Murray State,"Murray, KY",MVAL,East,36.6159,-88.321297,0,36.6159,-88.3213,
61003,6,NAZ,CBB_NAZ,Northern Arizona,"Flagstaff, AZ",BSKY,,35.1802,-111.654999,0,35.1802,-111.655,
60308,6,NC,CBB_NC,North Carolina,"Chapel Hill, NC",ACC,,35.907,-79.047897,0,35.8033,-78.7219,
61803,6,NCAT,CBB_NCAT,North Carolina A&T,"Greensboro, NC",MEAC,Metropolitan,36.079,-79.773697,0,35.8033,-78.7219,
61804,6,NCC,CBB_NCC,North Carolina Central,"Durham, NC",MEAC,Metropolitan,35.9748,-78.8993,0,35.8033,-78.7219,
60309,6,NCST,CBB_NCST,NC State,"Raleigh, NC",ACC,,35.8008,-78.719498,0,35.8033,-78.7219,
60310,6,ND,CBB_ND,Notre Dame,"South Bend, IN",ACC,,41.6984,-86.233803,0,41.6984,-86.2338,
62701,6,NDSU,CBB_NDSU,North Dakota State,"Fargo, ND",SUM,,46.8951,-96.802803,0,46.8951,-96.8028,
60608,6,NE,CBB_NE,Nebraska,"Lincoln, NE",B10,,42.091,-71.264,0,40.8204,-96.7069,
61906,6,NIA,CBB_NIA,Northern Iowa,"Cedar Falls, IA",MVAL,East,42.5111,-92.464897,0,42.5111,-92.4649,
61604,6,NIAG,CBB_NIAG,Niagara,"Niagara Falls, NY",MAA,Metropolitan,43.1368,-79.035599,0,42.774,-78.787,
62005,6,NM,CBB_NM,New Mexico,"Albuquerque, NM",MTNW,,32.2798,-106.740997,0,32.2798,-106.741,
61303,6,NMST,CBB_NMST,New Mexico State,"Las Cruces, NM",CUSA,,35.0676,-106.627998,0,31.7733,-106.508,
61205,6,NOEA,CBB_NE,Northeastern,"Boston, MA",CAA,,42.091,-71.264,0,42.3462,-71.0977,
61805,6,NRST,CBB_NRST,Norfolk State,"Norfolk, VA",MEAC,,36.8482,-76.262398,0,36.8888,-76.3057,
60204,6,NTX,CBB_NTX,North Texas,"Denton, TX",AAC,,33.2039,-97.159203,0,33.2039,-97.1592,
62006,6,NV,CBB_NV,Nevada,"Reno, NV",MTNW,,39.5469,-119.818001,0,39.5469,-119.818,
60609,6,NW,CBB_NW,Northwestern,"Evanston, IL",B10,,42.0654,-87.692497,0,42.0654,-87.6925,
62603,6,NWST,CBB_NWST,Northwestern State,"Natchitoches, LA",SOLA,,31.7482,-93.098297,0,31.7482,-93.0983,
61406,6,OAK,CBB_OAK,Oakland,"Rochester, MI",HZ,,37.7517,-122.200996,0,42.3392,-83.0486,
61707,6,OH,CBB_OH,Ohio,"Athens, OH",MAC,,39.3213,-82.103401,0,39.3213,-82.1034,
60610,6,OHST,CBB_OHST,Ohio State,"Columbus, OH",B10,,40.0017,-83.019699,0,40.0017,-83.0197,
62411,6,OK,CBB_OK,Oklahoma,"Norman, OK",SEC,,35.2059,-97.442596,0,35.2059,-97.4426,
60711,6,OKST,CBB_OKST,Oklahoma State,"Stillwater, OK",B12,,36.1257,-97.066498,0,36.1257,-97.0665,
62806,6,OLD,CBB_OLD,Old Dominion,"Norfolk, VA",SUNB,,36.8888,-76.305702,0,36.8888,-76.3057,
60611,6,OR,CBB_OR,Oregon,"Eugene, OR",B10,,44.0583,-123.069,0,44.0583,-123.069,
62702,6,ORAL,CBB_ORAL,Oral Roberts,"Tulsa, OK",SUM,,36.0499,-95.952698,0,36.0499,-95.9527,
63002,6,ORST,CBB_ORST,Oregon State,"Corvallis, OR",WC,,44.5595,-123.280998,0,44.5595,-123.281,
61503,6,PA,CBB_PA,Pennsylvania,"Philadelphia, PA",IVY,,39.952,-75.194,0,39.9058,-75.1664,
63003,6,PAC,CBB_PAC,Pacific,"Stockton, CA",WC,,37.9793,-121.313004,0,37.9793,-121.313,
63004,6,PEP,CBB_PEP,Pepperdine,"Malibu, CA",WC,,34.041,-118.709999,0,34.0736,-118.24,
60311,6,PITT,CBB_PITT,Pittsburgh,"Pittsburgh, PA",ACC,,40.4468,-80.0158,0,40.4469,-80.0058,
61004,6,POST,CBB_POST,Portland State,"Portland, OR",BSKY,,45.5108,-122.683998,0,45.5317,-122.667,
61504,6,PRIN,CBB_PRIN,Princeton,"Princeton, NJ",IVY,,40.3412,-74.655899,0,40.722,-74.0107,
60807,6,PROV,CBB_PROV,Providence,"Providence, RI",BEAST,,41.8225,-71.4133,0,41.8225,-71.4133,
60612,6,PSU,CBB_PSU,Penn State,"State College, PA",B10,,40.8122,-77.856201,0,40.8122,-77.8562,
60613,6,PUR,CBB_PUR,Purdue,"West Lafayette, IN",B10,,40.4343,-86.918503,0,40.4343,-86.9185,
60901,6,RAD,CBB_RAD,Radford,"Radford, VA",BS,,37.1385,-80.5513,0,37.1385,-80.5513,
60107,6,RI,CBB_RI,Rhode Island,"Kingston, RI",A10,,41.4858,-71.530899,0,41.8225,-71.4133,
60205,6,RICE,CBB_RICE,Rice,"Houston, TX",AAC,,29.7162,-95.409302,0,29.7162,-95.4093,
60108,6,RICH,CBB_RICH,Richmond,"Richmond, VA",A10,,37.5749,-77.539902,0,37.5446,-77.4329,
61407,6,RM,CBB_RM,Robert Morris,"Pittsburgh, PA",HZ,,40.5217,-80.213699,0,40.5217,-80.2137,
60614,6,RUT,CBB_RUT,Rutgers,"New Brunswick, NJ",B10,,40.5138,-74.464996,0,40.722,-74.0107,
61304,6,SAM,CBB_SAM,Sam Houston,"Huntsville, TX",CUSA,West,30.7139,-95.541901,0,30.7139,-95.5419,
62504,6,SAMF,CBB_SAMF,Samford,"Birmingham, AL",SO,,33.4639,-86.7911,0,33.4639,-86.7911,
60109,6,SBON,CBB_SBON,St. Bonaventure,"St. Bonaventure, NY",A10,,42.0793,-78.482803,0,42.0793,-78.4828,
62412,6,SC,CBB_SC,South Carolina,"Columbia, SC",SEC,,33.9726,-81.020203,0,33.9726,-81.0202,
61806,6,SCST,CBB_SCST,South Carolina State,"Orangeburg, SC",MEAC,Central,33.4981,-80.850197,0,33.4981,-80.8502,
63005,6,SD,CBB_SD,San Diego,"San Diego, CA",WC,,32.7073,-117.156998,0,32.7073,-117.157,
62007,6,SDST,CBB_SDST,San Diego State,"San Diego, CA",MTNW,,32.7831,-117.120003,0,32.7073,-117.157,
62703,6,SDSU,CBB_SDSU,South Dakota State,"Brookings, SD",SUM,,32.7831,-117.120003,0,44.32,-96.78,
62203,6,SEMO,CBB_SEMO,Southeast Missouri State,"Cape Girardeau, MO",OVAL,Atlantic,37.3143,-89.528099,0,37.3143,-89.5281,
60808,6,SETH,CBB_SETH,Seton Hall,"South Orange, NJ",BEAST,,40.7431,-74.246803,0,40.722,-74.0107,
